"","species","site","trees","meanRW","year","rACUM","rACUM.inv","Canopy","dbh","dist","azimuth","easting","northing","A","B","convha","a","b","region","eq","Origin_ref","ref","dbhest1","dbhest2","AB","annAB","annAB.ha"
"99","ACRU","HOW1",42,0.507,2012,31.797,0.2515,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",11.9483,12.0497,47.2296996144674,0.940588710328634,7.48496713326166
"100","ACRU","HOW1",117,0.6005,1950,10.6175,38.191,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",6.7417,6.8618,12.3627902911202,0.508867638573838,4.04944000292632
"101","ACRU","HOW1",117,0.68,1951,11.2975,37.511,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",6.8618,6.9978,12.9540560374928,0.591265746372521,4.70514331080528
"102","ACRU","HOW1",7,0.5585,1947,22.5555,44.2775,"C",27,7.34,276,1462558.647,5079325.56,0.76723892,-7.299790712,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",18.0328,18.1445,125.134183705875,1.8259391025965,14.5303616981506
"103","ACRU","HOW1",7,0.6715,1948,23.227,43.606,"C",27,7.34,276,1462558.647,5079325.56,0.76723892,-7.299790712,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",18.1445,18.2788,127.350195120287,2.21601141441245,17.6344585275902
"104","ACRU","HOW1",117,0.152,1941,6.3265,42.482,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",5.9732,6.0036,8.99478282709214,0.108039597021416,0.859751795780742
"105","ACRU","HOW1",117,0.416,1955,13.603,35.2055,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",7.3757,7.4589,15.0790649686282,0.397302394552157,3.16163199976112
"106","ACRU","HOW1",117,0.5395,1993,36.9555,11.853,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",12.0215,12.1294,47.9767105891057,1.00969649416627,8.03490940345593
"107","ACRU","HOW1",117,0.487,1994,37.4425,11.366,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",12.1294,12.2268,48.8988633112242,0.922152722118584,7.33825820054098
"108","ACRU","HOW1",117,0.431,1995,37.8735,10.935,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",12.2268,12.313,49.7234820124242,0.824618701199987,6.56210712309983
"109","ACRU","HOW1",117,0.3015,1996,38.175,10.6335,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",12.313,12.3733,50.3050912492904,0.581609236866137,4.62829924975754
"110","ACRU","HOW1",117,0.3645,1997,38.5395,10.269,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",12.3733,12.4462,51.0134734541566,0.708382204866246,5.63712647513994
"111","ACRU","HOW1",117,0.538,1998,39.0775,9.731,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",12.4462,12.5538,52.0695535412621,1.05608008710548,8.40401830818786
"112","ACRU","HOW1",117,0.566,1999,39.6435,9.165,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",12.5538,12.667,53.1941652761844,1.12461173492226,8.94937583360148
"113","ACRU","HOW1",117,0.707,1973,23.7495,25.059,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",9.3468,9.4882,26.7391590854879,0.938818394380372,7.47087940656164
"114","ACRU","HOW1",117,0.9645,1974,24.714,24.0945,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",9.4882,9.6811,28.0513989897932,1.31223990430532,10.4424733646314
"115","ACRU","HOW1",42,0.7135,2001,27.282,4.7665,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",11.004,11.1467,39.2361546669809,1.18512970630607,9.4309625481829
"116","ACRU","HOW1",42,0.326,2002,27.608,4.4405,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",11.1467,11.2119,39.7846699645056,0.548515297524681,4.36494604812873
"117","ACRU","HOW1",42,0.727,1998,25.3935,6.655,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",10.6236,10.769,36.1451159472918,1.15087852390053,9.1584002988537
"118","ACRU","HOW1",117,0.5365,1967,20.107,28.7015,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",8.6524,8.7597,22.1085736514344,0.639204151557147,5.08662501825905
"119","ACRU","HOW1",117,0.699,1968,20.806,28.0025,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",8.7597,8.8995,22.9577460063834,0.849172354949006,6.75749889135599
"120","ACRU","HOW1",117,0.4895,1969,21.2955,27.513,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",8.8995,8.9974,23.5634853889763,0.605739382592942,4.82032084825498
"121","ACRU","HOW1",117,0.4895,1970,21.785,27.0235,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",8.9974,9.0953,24.1783917189491,0.614906329972783,4.89326909768323
"122","ACRU","HOW1",117,0.689,1931,2.4965,46.312,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",5.0998,5.2376,6.49952993413226,0.399684079979807,3.18058485019614
"123","ACRU","HOW1",117,0.693,1932,3.1895,45.619,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",5.2376,5.3762,6.91644673070234,0.416916796570077,3.3177184516083
"124","ACRU","HOW1",42,0.5325,1957,5.798,26.2505,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",6.7434,6.8499,12.3118155164428,0.450776353131972,3.58716424149456
"125","ACRU","HOW1",42,0.545,1958,6.343,25.7055,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",6.8499,6.9589,12.783300228858,0.47148471241527,3.75195612865754
"126","ACRU","HOW1",42,0.5285,1959,6.8715,25.177,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",6.9589,7.0646,13.2503522304965,0.467052001638504,3.7166817370866
"127","ACRU","HOW1",42,0.409,1986,19.8085,12.24,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",9.5702,9.652,27.8511035081028,0.558577284149816,4.44501679356448
"128","ACRU","HOW1",42,0.508,1987,20.3165,11.732,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",9.652,9.7536,28.554041109126,0.702937601023198,5.59379969440003
"129","ACRU","HOW1",42,0.546,1962,8.7115,23.337,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",7.3234,7.4326,14.9528102587813,0.517650371598587,4.11933077166358
"130","ACRU","HOW1",42,0.5825,1963,9.294,22.7545,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",7.4326,7.5491,15.5167598049771,0.563949546195875,4.48776789657524
"131","ACRU","HOW1",7,1.0075,1949,24.2345,42.5985,"C",27,7.34,276,1462558.647,5079325.56,0.76723892,-7.299790712,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",18.2788,18.4803,130.717429517321,3.36723439703339,26.7955999418461
"132","ACRU","HOW1",7,1.113,1950,25.3475,41.4855,"C",27,7.34,276,1462558.647,5079325.56,0.76723892,-7.299790712,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",18.4803,18.7029,134.496636546849,3.779207029528,30.073973985851
"133","ACRU","HOW1",117,0.3915,1943,6.9635,41.845,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",6.0527,6.131,9.45581354187222,0.284931474545456,2.2674126308186
"134","ACRU","HOW1",117,0.358,1944,7.3215,41.487,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",6.131,6.2026,9.72079911852584,0.26498557665363,2.10868821862408
"135","ACRU","HOW1",42,0.532,2008,30.031,2.0175,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",11.5901,11.6965,44.0007094721225,0.9468106825211,7.53448001477222
"136","ACRU","HOW1",42,0.328,2009,30.359,1.6895,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",11.6965,11.7621,44.5904169462113,0.589707474088815,4.69274297397354
"137","ACRU","HOW1",42,0.4075,2010,30.7665,1.282,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",11.7621,11.8436,45.3294060897263,0.738989143514964,5.88068875408263
"138","ACRU","HOW1",42,0.5235,2011,31.29,0.7585,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",11.8436,11.9483,46.2891109041388,0.959704814412506,7.63708825614202
"139","ACRU","HOW1",7,0.3475,1996,53.596,13.237,"C",27,7.34,276,1462558.647,5079325.56,0.76723892,-7.299790712,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",24.2831,24.3526,252.111044238919,1.70932754309647,13.6023963923464
"140","ACRU","HOW1",42,0.64,1999,26.0335,6.015,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",10.769,10.897,37.1761850142075,1.03106906691565,8.2049869334387
"141","ACRU","HOW1",42,0.535,2000,26.5685,5.48,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",10.897,11.004,38.0510249606748,0.874839946467364,6.96175509472651
"142","ACRU","HOW1",42,0.5315,1988,20.848,11.2005,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",9.7536,9.8599,29.3003952233851,0.746354114259055,5.93929732906509
"143","ACRU","HOW1",42,0.4545,1989,21.3025,10.746,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",9.8599,9.9508,29.9474971417807,0.647101918395563,5.14947344984511
"144","ACRU","HOW1",42,0.42,1990,21.7225,10.326,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",9.9508,10.0348,30.5527787229566,0.605281581175904,4.81667778033118
"145","ACRU","HOW1",117,0.684,1952,11.9815,36.827,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",6.9978,7.1346,13.565019454802,0.610963417309205,4.86189239565382
"146","ACRU","HOW1",7,0.4715,1963,34.6835,32.1495,"C",27,7.34,276,1462558.647,5079325.56,0.76723892,-7.299790712,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",20.4758,20.5701,168.689203872964,1.83500390135413,14.6024970746711
"147","ACRU","HOW1",42,0.422,1980,17.513,14.5355,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",9.1085,9.1929,24.8005762184922,0.538572397303054,4.28582296218166
"148","ACRU","HOW1",117,0.455,1957,14.539,34.2695,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",7.5551,7.6461,15.9955754327953,0.449442834451552,3.57655243700985
"149","ACRU","HOW1",117,0.65,1958,15.189,33.6195,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",7.6461,7.7761,16.6505595044261,0.654984071630791,5.21219763232483
"150","ACRU","HOW1",42,0.3665,1982,18.133,13.9155,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",9.2436,9.3169,25.6043100033708,0.476906498603397,3.79510133226894
"151","ACRU","HOW1",42,0.2475,1983,18.3805,13.668,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",9.3169,9.3664,25.9293130919748,0.325003088603947,2.58629240357257
"152","ACRU","HOW1",42,0.434,1984,18.8145,13.234,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",9.3664,9.4532,26.5049653393208,0.575652247345967,4.58089503335345
"153","ACRU","HOW1",42,0.623,1973,14.1405,17.908,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",8.3938,8.5184,20.6863376076735,0.713009016785593,5.67394547452597
"154","ACRU","HOW1",42,0.2515,2013,32.0485,0,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",12.0497,12.1,47.7003593066659,0.470659692198496,3.74539082637503
"155","ACRU","HOW1",42,0.623,1960,7.4945,24.554,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",7.0646,7.1892,13.8134377011091,0.563085470612625,4.48089180156127
"156","ACRU","HOW1",42,0.671,1961,8.1655,23.883,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",7.1892,7.3234,14.4351598871827,0.621722186073515,4.94750795717496
"157","ACRU","HOW1",42,0.4865,1949,0.9875,31.061,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",5.7905,5.8878,8.58727939487756,0.333959503714089,2.65756529043068
"158","ACRU","HOW1",42,0.317,2005,28.677,3.3715,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",11.3623,11.4257,41.6143975709527,0.547563758614628,4.35737394207478
"159","ACRU","HOW1",117,0.566,2006,43.589,5.2195,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",13.3429,13.4561,61.424076090907,1.22289591805887,9.73149651229856
"160","ACRU","HOW1",117,0.7905,2007,44.3795,4.429,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",13.4561,13.6142,63.1559413043396,1.73186521343258,13.7817454743348
"161","ACRU","HOW1",117,0.8255,2008,45.205,3.6035,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",13.6142,13.7793,64.994360674576,1.8384193702364,14.6296765124506
"162","ACRU","HOW1",117,0.6205,2009,45.8255,2.983,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",13.7793,13.9034,66.3964141395568,1.40205346498082,11.1571869715408
"163","ACRU","HOW1",117,0.691,2010,46.5165,2.292,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",13.9034,14.0416,67.9782253969911,1.58181125743428,12.5876540329536
"164","ACRU","HOW1",117,0.5935,1971,22.3785,26.43,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",9.0953,9.214,24.9362916678543,0.75789994890522,6.03117616186804
"165","ACRU","HOW1",117,0.664,1972,23.0425,25.766,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",9.214,9.3468,25.8003406911075,0.864049023253187,6.87588365622344
"166","ACRU","HOW1",117,0.6035,1986,31.894,16.9145,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",10.9964,11.1171,38.988591898126,1.00009460891456,7.95850002841544
"167","ACRU","HOW1",117,0.7505,1987,32.6445,16.164,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",11.1171,11.2672,40.2533629695992,1.26477107147312,10.064728395229
"168","ACRU","HOW1",117,0.733,1988,33.3775,15.431,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",11.2672,11.4138,41.5113007119662,1.257937742367,10.0103504899783
"169","ACRU","HOW1",117,0.4155,1976,25.7325,23.076,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",9.8017,9.8848,29.4768391941368,0.586461361574528,4.66691123134948
"170","ACRU","HOW1",117,0.6435,1977,26.376,22.4325,"C",14.5,11.6,73,1462561.272,5079343.953,3.391511775,11.09313517,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",9.8848,10.0135,30.3986317537439,0.921792559607105,7.33539211834007
"171","ACRU","HOW1",42,0.3275,1964,9.6215,22.427,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",7.5491,7.6146,15.839158277307,0.322398472329854,2.5655655258286
"172","ACRU","HOW1",42,0.374,1965,9.9955,22.053,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",7.6146,7.6894,16.2120431447307,0.372884867423726,2.9673234927326
"173","ACRU","HOW1",42,0.248,2006,28.925,3.1235,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",11.4257,11.4753,42.0457104471649,0.431312876212226,3.43227881341793
"174","ACRU","HOW1",42,0.574,2007,29.499,2.5495,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",11.4753,11.5901,43.0538987896014,1.00818834243654,8.02290791331998
"175","ACRU","HOW1",7,0.8945,1992,50.8505,15.9825,"C",27,7.34,276,1462558.647,5079325.56,0.76723892,-7.299790712,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",23.6246,23.8035,238.789464122707,4.249893913258,33.8195811955585
"176","ACRU","HOW1",7,0.563,1993,51.4135,15.4195,"C",27,7.34,276,1462558.647,5079325.56,0.76723892,-7.299790712,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",23.8035,23.9161,241.487074029885,2.6976099071778,21.4668975630508
"177","ACRU","HOW1",7,1.344,1994,52.7575,14.0755,"C",27,7.34,276,1462558.647,5079325.56,0.76723892,-7.299790712,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",23.9161,24.1849,247.998010664122,6.51093663423711,51.8123874748472
"178","ACRU","HOW1",7,0.491,1995,53.2485,13.5845,"C",27,7.34,276,1462558.647,5079325.56,0.76723892,-7.299790712,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",24.1849,24.2831,250.401716695823,2.40370603170096,19.1280848342506
"179","ACRU","HOW1",90,0.061,1933,5.0975,56.721,"I",17.7,11.8,125,1462551.112,5079342.526,-6.768201949,9.665994123,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",6.3436,6.3558,10.3020998051616,0.0470099391611603,0.374093209597397
"180","ACRU","HOW1",7,0.5055,1997,54.1015,12.7315,"C",27,7.34,276,1462558.647,5079325.56,0.76723892,-7.299790712,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",24.3526,24.4537,254.60961078582,2.49856654690076,19.8829608291652
"181","ACRU","HOW1",7,0.406,1998,54.5075,12.3255,"C",27,7.34,276,1462558.647,5079325.56,0.76723892,-7.299790712,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",24.4537,24.5349,256.626726446718,2.01711566089752,16.0516964109958
"182","ACRU","HOW1",7,0.727,1999,55.2345,11.5985,"C",27,7.34,276,1462558.647,5079325.56,0.76723892,-7.299790712,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",24.5349,24.6803,260.261740041403,3.63501359468487,28.9265190900169
"183","ACRU","HOW1",7,0.5125,1973,39.392,27.441,"C",27,7.34,276,1462558.647,5079325.56,0.76723892,-7.299790712,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",21.4093,21.5118,187.656276255376,2.12143830030211,16.8818695978775
"184","ACRU","HOW1",7,0.804,1974,40.196,26.637,"C",27,7.34,276,1462558.647,5079325.56,0.76723892,-7.299790712,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",21.5118,21.6726,191.012564878051,3.3562886226752,26.7084962370924
"185","ACRU","HOW1",7,0.378,1962,34.212,32.621,"C",27,7.34,276,1462558.647,5079325.56,0.76723892,-7.299790712,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",20.4002,20.4758,166.85419997161,1.46271724699997,11.6399340102907
"186","ACRU","HOW1",42,0.499,1979,17.091,14.9575,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",9.0087,9.1085,24.2620038211891,0.62801224261852,4.9975626367482
"187","ACRU","HOW1",42,0.4765,1992,22.6245,9.424,"S",12.1,11.5,174,1462546.443,5079334.062,-11.4370018,1.202077328,7.95774715459477,0.1262,2.3804,"ME",1,"Young1980","Ter-Miakelian",10.1199,10.2152,31.8764987765281,0.703338572404258,5.59699052326673
